80      //Pixel 279: 128
82      //Pixel 280: 130
83      //Pixel 281: 131
86      //Pixel 282: 134
80      //Pixel 283: 128
79      //Pixel 284: 121
85      //Pixel 285: 133
86      //Pixel 286: 134
81      //Pixel 287: 129
79      //Pixel 288: 121
7A      //Pixel 289: 122
7A      //Pixel 290: 122
77      //Pixel 291: 119
77      //Pixel 292: 119
72      //Pixel 293: 114
6F      //Pixel 294: 111
6B      //Pixel 295: 107
61      //Pixel 296: 097
5B      //Pixel 297: 091
61      //Pixel 298: 097
5B      //Pixel 299: 091
5F      //Pixel 300: 095
61      //Pixel 301: 097
5B      //Pixel 302: 091
59      //Pixel 303: 089
56      //Pixel 304: 086
59      //Pixel 305: 089
5C      //Pixel 306: 092
53      //Pixel 307: 083
53      //Pixel 308: 083
53      //Pixel 309: 083
51      //Pixel 310: 081
52      //Pixel 311: 082
51      //Pixel 312: 081
51      //Pixel 313: 081
53      //Pixel 314: 083
4D      //Pixel 315: 077
51      //Pixel 316: 081
56      //Pixel 317: 086
56      //Pixel 318: 086
56      //Pixel 319: 086
59      //Pixel 320: 089
5B      //Pixel 321: 091
5D      //Pixel 322: 093
60      //Pixel 323: 096
65      //Pixel 324: 101
70      //Pixel 325: 112
7D      //Pixel 326: 125
87      //Pixel 327: 135
87      //Pixel 328: 135
7A      //Pixel 329: 122
73      //Pixel 330: 115
72      //Pixel 331: 114
71      //Pixel 332: 113
66      //Pixel 333: 102
66      //Pixel 334: 102
64      //Pixel 335: 100
6A      //Pixel 336: 106
6B      //Pixel 337: 107
6B      //Pixel 338: 107
6F      //Pixel 339: 111
6E      //Pixel 340: 110
66      //Pixel 341: 102
6E      //Pixel 342: 110
6E      //Pixel 343: 110
75      //Pixel 344: 117
76      //Pixel 345: 118
7A      //Pixel 346: 122
7C      //Pixel 347: 124
86      //Pixel 348: 134
84      //Pixel 349: 132
86      //Pixel 350: 134
7B      //Pixel 351: 123
7B      //Pixel 352: 123
75      //Pixel 353: 117
75      //Pixel 354: 117
70      //Pixel 355: 112
70      //Pixel 356: 112
6F      //Pixel 357: 111
70      //Pixel 358: 112
7B      //Pixel 359: 123
75      //Pixel 360: 117
75      //Pixel 361: 117
70      //Pixel 362: 112
75      //Pixel 363: 117
7B      //Pixel 364: 123
81      //Pixel 365: 129
86      //Pixel 366: 134
89      //Pixel 367: 137
89      //Pixel 368: 137
89      //Pixel 369: 137
8C      //Pixel 370: 140
8C      //Pixel 371: 140
85      //Pixel 372: 133
7E      //Pixel 373: 126
7E      //Pixel 374: 126
85      //Pixel 375: 133
85      //Pixel 376: 133
7E      //Pixel 377: 126
79      //Pixel 378: 121
6A      //Pixel 379: 106
68      //Pixel 380: 104
63      //Pixel 381: 099
57      //Pixel 382: 087
00      //Pixel 383: 000
38      //Pixel 384: 056
41      //Pixel 385: 065
4D      //Pixel 386: 077
56      //Pixel 387: 086
66      //Pixel 388: 102
6C      //Pixel 389: 108
74      //Pixel 390: 116
7B      //Pixel 391: 123
81      //Pixel 392: 129
85      //Pixel 393: 133
8A      //Pixel 394: 138
8A      //Pixel 395: 138
8A      //Pixel 396: 138
83      //Pixel 397: 131
83      //Pixel 398: 131
88      //Pixel 399: 136
83      //Pixel 400: 131
83      //Pixel 401: 131
83      //Pixel 402: 131
88      //Pixel 403: 136
89      //Pixel 404: 137
89      //Pixel 405: 137
83      //Pixel 406: 131
83      //Pixel 407: 131
86      //Pixel 408: 134
86      //Pixel 409: 134
86      //Pixel 410: 134
82      //Pixel 411: 130
83      //Pixel 412: 131
86      //Pixel 413: 134
88      //Pixel 414: 136
85      //Pixel 415: 133
7C      //Pixel 416: 124
7C      //Pixel 417: 124
7D      //Pixel 418: 125
7C      //Pixel 419: 124
7A      //Pixel 420: 122
79      //Pixel 421: 121
79      //Pixel 422: 121
72      //Pixel 423: 114
6F      //Pixel 424: 111
6B      //Pixel 425: 107
6B      //Pixel 426: 107
62      //Pixel 427: 098
63      //Pixel 428: 099
66      //Pixel 429: 102
62      //Pixel 430: 098
5F      //Pixel 431: 095
5C      //Pixel 432: 092
61      //Pixel 433: 097
66      //Pixel 434: 102
61      //Pixel 435: 097
60      //Pixel 436: 096
63      //Pixel 437: 099
63      //Pixel 438: 099
69      //Pixel 439: 105
66      //Pixel 440: 102
60      //Pixel 441: 096
63      //Pixel 442: 099
5D      //Pixel 443: 093
5E      //Pixel 444: 094
63      //Pixel 445: 099
5E      //Pixel 446: 094
5E      //Pixel 447: 094
63      //Pixel 448: 099
63      //Pixel 449: 099
70      //Pixel 450: 112
7B      //Pixel 451: 123
7D      //Pixel 452: 125
88      //Pixel 453: 136
8F      //Pixel 454: 143
8F      //Pixel 455: 143
8A      //Pixel 456: 138
87      //Pixel 457: 135
7C      //Pixel 458: 124
7A      //Pixel 459: 122
77      //Pixel 460: 119
72      //Pixel 461: 114
71      //Pixel 462: 113
71      //Pixel 463: 113
72      //Pixel 464: 114
75      //Pixel 465: 117
7F      //Pixel 466: 127
7C      //Pixel 467: 124
76      //Pixel 468: 118
75      //Pixel 469: 117
76      //Pixel 470: 118
76      //Pixel 471: 118
7C      //Pixel 472: 124
7A      //Pixel 473: 122
84      //Pixel 474: 132
88      //Pixel 475: 136
8B      //Pixel 476: 139
8A      //Pixel 477: 138
89      //Pixel 478: 137
7F      //Pixel 479: 127
7B      //Pixel 480: 123
78      //Pixel 481: 120
7B      //Pixel 482: 123
71      //Pixel 483: 113
71      //Pixel 484: 113
70      //Pixel 485: 112
81      //Pixel 486: 129
85      //Pixel 487: 133
81      //Pixel 488: 129
81      //Pixel 489: 129
7B      //Pixel 490: 123
7D      //Pixel 491: 125
85      //Pixel 492: 133
8A      //Pixel 493: 138
8D      //Pixel 494: 141
90      //Pixel 495: 144
90      //Pixel 496: 144
93      //Pixel 497: 147
96      //Pixel 498: 150
95      //Pixel 499: 149
95      //Pixel 500: 149
91      //Pixel 501: 145
8F      //Pixel 502: 143
8F      //Pixel 503: 143
91      //Pixel 504: 145
87      //Pixel 505: 135
82      //Pixel 506: 130
82      //Pixel 507: 130
7A      //Pixel 508: 122
6A      //Pixel 509: 106
60      //Pixel 510: 096
4F      //Pixel 511: 079
38      //Pixel 512: 056
41      //Pixel 513: 065
49      //Pixel 514: 073
57      //Pixel 515: 087
66      //Pixel 516: 102
70      //Pixel 517: 112
74      //Pixel 518: 116
7E      //Pixel 519: 126
85      //Pixel 520: 133
85      //Pixel 521: 133
8C      //Pixel 522: 140
8A      //Pixel 523: 138
8A      //Pixel 524: 138
83      //Pixel 525: 131
7F      //Pixel 526: 127
7F      //Pixel 527: 127
7F      //Pixel 528: 127
7F      //Pixel 529: 127
7B      //Pixel 530: 123
83      //Pixel 531: 131
87      //Pixel 532: 135
86      //Pixel 533: 134
83      //Pixel 534: 131
83      //Pixel 535: 131
86      //Pixel 536: 134
86      //Pixel 537: 134
86      //Pixel 538: 134
83      //Pixel 539: 131
83      //Pixel 540: 131
84      //Pixel 541: 132
7E      //Pixel 542: 126
7E      //Pixel 543: 126
79      //Pixel 544: 121
77      //Pixel 545: 119
77      //Pixel 546: 119
77      //Pixel 547: 119
77      //Pixel 548: 119
77      //Pixel 549: 119
72      //Pixel 550: 114
6F      //Pixel 551: 111
6F      //Pixel 552: 111
6B      //Pixel 553: 107
63      //Pixel 554: 099
5F      //Pixel 555: 095
61      //Pixel 556: 097
62      //Pixel 557: 098
5F      //Pixel 558: 095
5B      //Pixel 559: 091
58      //Pixel 560: 088
5C      //Pixel 561: 092
63      //Pixel 562: 099
61      //Pixel 563: 097
63      //Pixel 564: 099
63      //Pixel 565: 099
65      //Pixel 566: 101
69      //Pixel 567: 105
67      //Pixel 568: 103
67      //Pixel 569: 103
67      //Pixel 570: 103
63      //Pixel 571: 099
63      //Pixel 572: 099
63      //Pixel 573: 099
63      //Pixel 574: 099
63      //Pixel 575: 099
63      //Pixel 576: 099
67      //Pixel 577: 103
7B      //Pixel 578: 123
7F      //Pixel 579: 127
87      //Pixel 580: 135
88      //Pixel 581: 136
8B      //Pixel 582: 139
8B      //Pixel 583: 139
87      //Pixel 584: 135
7E      //Pixel 585: 126
77      //Pixel 586: 119
72      //Pixel 587: 114
6A      //Pixel 588: 106
61      //Pixel 589: 097
61      //Pixel 590: 097
61      //Pixel 591: 097
64      //Pixel 592: 100
6B      //Pixel 593: 107
6F      //Pixel 594: 111
72      //Pixel 595: 114
6F      //Pixel 596: 111
6E      //Pixel 597: 110
6F      //Pixel 598: 111
71      //Pixel 599: 113
79      //Pixel 600: 121
79      //Pixel 601: 121
7A      //Pixel 602: 122
7C      //Pixel 603: 124
86      //Pixel 604: 134
84      //Pixel 605: 132
86      //Pixel 606: 134
7A      //Pixel 607: 122
72      //Pixel 608: 114
6F      //Pixel 609: 111
70      //Pixel 610: 112
6D      //Pixel 611: 109
68      //Pixel 612: 104
68      //Pixel 613: 104
70      //Pixel 614: 112
7B      //Pixel 615: 123
7D      //Pixel 616: 125
7B      //Pixel 617: 123
7B      //Pixel 618: 123
7D      //Pixel 619: 125
86      //Pixel 620: 134
8C      //Pixel 621: 140
8C      //Pixel 622: 140
90      //Pixel 623: 144
93      //Pixel 624: 147
95      //Pixel 625: 149
96      //Pixel 626: 150
95      //Pixel 627: 149
97      //Pixel 628: 151
93      //Pixel 629: 147
90      //Pixel 630: 144
91      //Pixel 631: 145
90      //Pixel 632: 144
89      //Pixel 633: 137
82      //Pixel 634: 130
79      //Pixel 635: 121
6F      //Pixel 636: 111
63      //Pixel 637: 099
5F      //Pixel 638: 095
4F      //Pixel 639: 079
38      //Pixel 640: 056
42      //Pixel 641: 066
4D      //Pixel 642: 077
5F      //Pixel 643: 095
70      //Pixel 644: 112
73      //Pixel 645: 115
76      //Pixel 646: 118
7F      //Pixel 647: 127
83      //Pixel 648: 131
85      //Pixel 649: 133
8C      //Pixel 650: 140
8F      //Pixel 651: 143
8F      //Pixel 652: 143
8A      //Pixel 653: 138
87      //Pixel 654: 135
87      //Pixel 655: 135
83      //Pixel 656: 131
7B      //Pixel 657: 123
79      //Pixel 658: 121
80      //Pixel 659: 128
80      //Pixel 660: 128
7D      //Pixel 661: 125
7B      //Pixel 662: 123
7D      //Pixel 663: 125
80      //Pixel 664: 128
80      //Pixel 665: 128
7E      //Pixel 666: 126
79      //Pixel 667: 121
79      //Pixel 668: 121
7C      //Pixel 669: 124
79      //Pixel 670: 121
77      //Pixel 671: 119
77      //Pixel 672: 119
71      //Pixel 673: 113
6F      //Pixel 674: 111
6F      //Pixel 675: 111
6F      //Pixel 676: 111
6F      //Pixel 677: 111
6E      //Pixel 678: 110
6B      //Pixel 679: 107
69      //Pixel 680: 105
65      //Pixel 681: 101
62      //Pixel 682: 098
5F      //Pixel 683: 095
61      //Pixel 684: 097
61      //Pixel 685: 097
5F      //Pixel 686: 095
56      //Pixel 687: 086
53      //Pixel 688: 083
53      //Pixel 689: 083
53      //Pixel 690: 083
56      //Pixel 691: 086
56      //Pixel 692: 086
5C      //Pixel 693: 092
65      //Pixel 694: 101
6E      //Pixel 695: 110
6C      //Pixel 696: 108
6F      //Pixel 697: 111
6C      //Pixel 698: 108
67      //Pixel 699: 103
63      //Pixel 700: 099
61      //Pixel 701: 097
5E      //Pixel 702: 094
5E      //Pixel 703: 094
5E      //Pixel 704: 094
60      //Pixel 705: 096
70      //Pixel 706: 112
7B      //Pixel 707: 123
7F      //Pixel 708: 127
7F      //Pixel 709: 127
87      //Pixel 710: 135
87      //Pixel 711: 135
7E      //Pixel 712: 126
7A      //Pixel 713: 122
71      //Pixel 714: 113
6A      //Pixel 715: 106
66      //Pixel 716: 102
5E      //Pixel 717: 094
61      //Pixel 718: 097
61      //Pixel 719: 097
68      //Pixel 720: 104
6A      //Pixel 721: 106
6B      //Pixel 722: 107
6D      //Pixel 723: 109
6D      //Pixel 724: 109
66      //Pixel 725: 102
6B      //Pixel 726: 107
6D      //Pixel 727: 109
6E      //Pixel 728: 110
6E      //Pixel 729: 110
71      //Pixel 730: 113
72      //Pixel 731: 114
7B      //Pixel 732: 123
7B      //Pixel 733: 123
7A      //Pixel 734: 122
6D      //Pixel 735: 109
68      //Pixel 736: 104
67      //Pixel 737: 103
68      //Pixel 738: 104
67      //Pixel 739: 103
66      //Pixel 740: 102
66      //Pixel 741: 102
66      //Pixel 742: 102
6E      //Pixel 743: 110
6E      //Pixel 744: 110
70      //Pixel 745: 112
74      //Pixel 746: 116
76      //Pixel 747: 118
7B      //Pixel 748: 123
86      //Pixel 749: 134
88      //Pixel 750: 136
8D      //Pixel 751: 141
8D      //Pixel 752: 141
93      //Pixel 753: 147
95      //Pixel 754: 149
95      //Pixel 755: 149
95      //Pixel 756: 149
95      //Pixel 757: 149
91      //Pixel 758: 145
91      //Pixel 759: 145
90      //Pixel 760: 144
86      //Pixel 761: 134
82      //Pixel 762: 130
77      //Pixel 763: 119
6F      //Pixel 764: 111
66      //Pixel 765: 102
5F      //Pixel 766: 095
50      //Pixel 767: 080
2F      //Pixel 768: 047
42      //Pixel 769: 066
4D      //Pixel 770: 077
5F      //Pixel 771: 095
6D      //Pixel 772: 109
74      //Pixel 773: 116
76      //Pixel 774: 118
83      //Pixel 775: 131
83      //Pixel 776: 131
83      //Pixel 777: 131
8A      //Pixel 778: 138
83      //Pixel 779: 131
83      //Pixel 780: 131
81      //Pixel 781: 129
7F      //Pixel 782: 127
7F      //Pixel 783: 127
7C      //Pixel 784: 124
78      //Pixel 785: 120
77      //Pixel 786: 119
78      //Pixel 787: 120
78      //Pixel 788: 120
73      //Pixel 789: 115
74      //Pixel 790: 116
74      //Pixel 791: 116
76      //Pixel 792: 118
76      //Pixel 793: 118
76      //Pixel 794: 118
71      //Pixel 795: 113
71      //Pixel 796: 113
71      //Pixel 797: 113
6B      //Pixel 798: 107
6B      //Pixel 799: 107
6C      //Pixel 800: 108
6B      //Pixel 801: 107
6B      //Pixel 802: 107
6C      //Pixel 803: 108
6B      //Pixel 804: 107
67      //Pixel 805: 103
60      //Pixel 806: 096
59      //Pixel 807: 089
56      //Pixel 808: 086
5B      //Pixel 809: 091
55      //Pixel 810: 085
50      //Pixel 811: 080
53      //Pixel 812: 083
55      //Pixel 813: 085
4C      //Pixel 814: 076
4C      //Pixel 815: 076
4A      //Pixel 816: 074
4F      //Pixel 817: 079
4F      //Pixel 818: 079
52      //Pixel 819: 082
53      //Pixel 820: 083
60      //Pixel 821: 096
67      //Pixel 822: 103
6C      //Pixel 823: 108
6C      //Pixel 824: 108
72      //Pixel 825: 114
6F      //Pixel 826: 111
6E      //Pixel 827: 110
66      //Pixel 828: 102
63      //Pixel 829: 099
5D      //Pixel 830: 093
5E      //Pixel 831: 094
5F      //Pixel 832: 095
61      //Pixel 833: 097
70      //Pixel 834: 112
7B      //Pixel 835: 123
7D      //Pixel 836: 125
7E      //Pixel 837: 126
83      //Pixel 838: 131
7E      //Pixel 839: 126
7A      //Pixel 840: 122
72      //Pixel 841: 114
63      //Pixel 842: 099
5C      //Pixel 843: 092
5B      //Pixel 844: 091
5A      //Pixel 845: 090
5B      //Pixel 846: 091
5B      //Pixel 847: 091
5C      //Pixel 848: 092
61      //Pixel 849: 097
64      //Pixel 850: 100
64      //Pixel 851: 100
64      //Pixel 852: 100
5F      //Pixel 853: 095
5C      //Pixel 854: 092
5F      //Pixel 855: 095
64      //Pixel 856: 100
60      //Pixel 857: 096
64      //Pixel 858: 100
64      //Pixel 859: 100
68      //Pixel 860: 104
68      //Pixel 861: 104
67      //Pixel 862: 103
64      //Pixel 863: 100
61      //Pixel 864: 097
5A      //Pixel 865: 090
5B      //Pixel 866: 091
57      //Pixel 867: 087
58      //Pixel 868: 088
5B      //Pixel 869: 091
5E      //Pixel 870: 094
63      //Pixel 871: 099
67      //Pixel 872: 103
6E      //Pixel 873: 110
74      //Pixel 874: 116
76      //Pixel 875: 118
79      //Pixel 876: 121
7D      //Pixel 877: 125
88      //Pixel 878: 136
93      //Pixel 879: 147
90      //Pixel 880: 144
90      //Pixel 881: 144
95      //Pixel 882: 149
95      //Pixel 883: 149
95      //Pixel 884: 149
93      //Pixel 885: 147
90      //Pixel 886: 144
90      //Pixel 887: 144
89      //Pixel 888: 137
82      //Pixel 889: 130
7D      //Pixel 890: 125
78      //Pixel 891: 120
77      //Pixel 892: 119
68      //Pixel 893: 104
60      //Pixel 894: 096
50      //Pixel 895: 080
38      //Pixel 896: 056
46      //Pixel 897: 070
4F      //Pixel 898: 079
5F      //Pixel 899: 095
6A      //Pixel 900: 106
6D      //Pixel 901: 109
76      //Pixel 902: 118
85      //Pixel 903: 133
8A      //Pixel 904: 138
8A      //Pixel 905: 138
8A      //Pixel 906: 138
83      //Pixel 907: 131
87      //Pixel 908: 135
83      //Pixel 909: 131
81      //Pixel 910: 129
7D      //Pixel 911: 125
7B      //Pixel 912: 123
73      //Pixel 913: 115
72      //Pixel 914: 114
73      //Pixel 915: 115
72      //Pixel 916: 114
6C      //Pixel 917: 108
70      //Pixel 918: 112
70      //Pixel 919: 112
6B      //Pixel 920: 107
6B      //Pixel 921: 107
6B      //Pixel 922: 107
67      //Pixel 923: 103
6B      //Pixel 924: 107
69      //Pixel 925: 105
69      //Pixel 926: 105
6A      //Pixel 927: 106
6C      //Pixel 928: 108
69      //Pixel 929: 105
67      //Pixel 930: 103
5F      //Pixel 931: 095
59      //Pixel 932: 089
4E      //Pixel 933: 078
4E      //Pixel 934: 078
50      //Pixel 935: 080
50      //Pixel 936: 080
53      //Pixel 937: 083
4D      //Pixel 938: 077
4A      //Pixel 939: 074
4A      //Pixel 940: 074
47      //Pixel 941: 071
46      //Pixel 942: 070
47      //Pixel 943: 071
46      //Pixel 944: 070
47      //Pixel 945: 071
4A      //Pixel 946: 074
50      //Pixel 947: 080
52      //Pixel 948: 082
56      //Pixel 949: 086
67      //Pixel 950: 103
6B      //Pixel 951: 107
6B      //Pixel 952: 107
71      //Pixel 953: 113
6F      //Pixel 954: 111
6E      //Pixel 955: 110
68      //Pixel 956: 104
66      //Pixel 957: 102
5F      //Pixel 958: 095
5F      //Pixel 959: 095
5F      //Pixel 960: 095
60      //Pixel 961: 096
67      //Pixel 962: 103
7A      //Pixel 963: 122
7D      //Pixel 964: 125
7D      //Pixel 965: 125
7D      //Pixel 966: 125
7C      //Pixel 967: 124
72      //Pixel 968: 114
68      //Pixel 969: 104
5C      //Pixel 970: 092
58      //Pixel 971: 088
58      //Pixel 972: 088
58      //Pixel 973: 088
58      //Pixel 974: 088
57      //Pixel 975: 087
57      //Pixel 976: 087
59      //Pixel 977: 089
5C      //Pixel 978: 092
5C      //Pixel 979: 092
58      //Pixel 980: 088
58      //Pixel 981: 088
58      //Pixel 982: 088
58      //Pixel 983: 088
59      //Pixel 984: 089
59      //Pixel 985: 089
5B      //Pixel 986: 091
5B      //Pixel 987: 091
61      //Pixel 988: 097
61      //Pixel 989: 097
60      //Pixel 990: 096
5B      //Pixel 991: 091
57      //Pixel 992: 087
52      //Pixel 993: 082
51      //Pixel 994: 081
50      //Pixel 995: 080
51      //Pixel 996: 081
56      //Pixel 997: 086
56      //Pixel 998: 086
5F      //Pixel 999: 095
63      //Pixel 1000: 099
69      //Pixel 1001: 105
74      //Pixel 1002: 116
76      //Pixel 1003: 118
79      //Pixel 1004: 121
87      //Pixel 1005: 135
92      //Pixel 1006: 146
99      //Pixel 1007: 153
93      //Pixel 1008: 147
90      //Pixel 1009: 144
93      //Pixel 1010: 147
95      //Pixel 1011: 149
95      //Pixel 1012: 149
93      //Pixel 1013: 147
92      //Pixel 1014: 146
92      //Pixel 1015: 146
92      //Pixel 1016: 146
88      //Pixel 1017: 136
88      //Pixel 1018: 136
7A      //Pixel 1019: 122
7A      //Pixel 1020: 122
75      //Pixel 1021: 117
63      //Pixel 1022: 099
50      //Pixel 1023: 080
3B      //Pixel 1024: 059
47      //Pixel 1025: 071
52      //Pixel 1026: 082
63      //Pixel 1027: 099
6A      //Pixel 1028: 106
6A      //Pixel 1029: 106
74      //Pixel 1030: 116
83      //Pixel 1031: 131
8A      //Pixel 1032: 138
8A      //Pixel 1033: 138
8A      //Pixel 1034: 138
8A      //Pixel 1035: 138
8A      //Pixel 1036: 138
87      //Pixel 1037: 135
87      //Pixel 1038: 135
7F      //Pixel 1039: 127
7A      //Pixel 1040: 122
76      //Pixel 1041: 118
6D      //Pixel 1042: 109
6D      //Pixel 1043: 109
